Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1197831,23-Jan-21,South,Arkansas,Little Rock,Women's Street Footwear,10,131,"$1,310",$563.3,43.00%,Outlet
West Gear,1197831,23-Jan-21,South,Arkansas,Little Rock,Women's Athletic Footwear,13,74,$962,$413.66,43.00%,Outlet
West Gear,1197831,23-Jan-21,South,Arkansas,Little Rock,Men's Apparel,23,91,"$2,093",$858.13,41.00%,Outlet
West Gear,1197831,23-Jan-21,South,Arkansas,Little Rock,Women's Apparel,18,124,"$2,232","$1,004.4",45.00%,Outlet
West Gear,1197831,21-Feb-21,South,Arkansas,Little Rock,Men's Street Footwear,18,206,"$3,708","$1,631.52",44.00%,Outlet
West Gear,1197831,21-Feb-21,South,Arkansas,Little Rock,Men's Athletic Footwear,17,83,"$1,411",$550.29,39.00%,Outlet
West Gear,1197831,21-Feb-21,South,Arkansas,Little Rock,Women's Street Footwear,12,98,"$1,176",$552.72,47.00%,Outlet
Sports Direct,1197831,14-Mar-21,South,Tennessee,Knoxville,Men's Apparel,39,95,"$3,705","$1,482",40.00%,Online
Sports Direct,1197831,15-Mar-21,South,Tennessee,Knoxville,Women's Apparel,33,125,"$4,125","$2,681.25",65.00%,Online
Sports Direct,1197831,16-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,24,169,"$4,056","$2,028",50.00%,Online
Sports Direct,1197831,17-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,33,181,"$5,973","$2,867.04",48.00%,Online
Sports Direct,1197831,18-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,32,122,"$3,904","$1,873.92",48.00%,Online
Sports Direct,1197831,19-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,33,108,"$3,564","$2,138.4",60.00%,Online
Sports Direct,1197831,20-Mar-21,South,Tennessee,Knoxville,Men's Apparel,37,83,"$3,071","$1,259.11",41.00%,Online
Sports Direct,1197831,21-Mar-21,South,Tennessee,Knoxville,Women's Apparel,32,133,"$4,256","$2,723.84",64.00%,Online
Sports Direct,1197831,22-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,27,189,"$5,103","$2,602.53",51.00%,Online
Sports Direct,1197831,23-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,37,163,"$6,031","$3,136.12",52.00%,Online
Sports Direct,1197831,24-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,28,124,"$3,472","$1,909.6",55.00%,Online
Sports Direct,1197831,25-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,33,101,"$3,333","$2,133.12",64.00%,Online
Sports Direct,1197831,26-Mar-21,South,Tennessee,Knoxville,Men's Apparel,39,69,"$2,691","$1,264.77",47.00%,Online
Sports Direct,1197831,27-Mar-21,South,Tennessee,Knoxville,Women's Apparel,33,111,"$3,663","$2,417.58",66.00%,Online
Sports Direct,1197831,28-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,19,169,"$3,211","$1,605.5",50.00%,Online
Sports Direct,1197831,29-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,24,176,"$4,224","$2,154.24",51.00%,Online
Sports Direct,1197831,30-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,19,135,"$2,565","$1,410.75",55.00%,Online
Sports Direct,1197831,31-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,23,112,"$2,576","$1,674.4",65.00%,Online
Sports Direct,1197831,01-Apr-21,South,Tennessee,Knoxville,Men's Apparel,28,84,"$2,352","$1,058.4",45.00%,Online
Sports Direct,1197831,02-Apr-21,South,Tennessee,Knoxville,Women's Apparel,24,161,"$3,864","$2,627.52",68.00%,Online
Sports Direct,1197831,03-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,14,189,"$2,646","$1,323",50.00%,Online
Sports Direct,1197831,04-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,23,218,"$5,014","$2,507",50.00%,Online
Sports Direct,1197831,05-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,19,180,"$3,420","$1,846.8",54.00%,Online
Sports Direct,1197831,06-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,27,142,"$3,834","$2,300.4",60.00%,Online
Sports Direct,1197831,07-Apr-21,South,Tennessee,Knoxville,Men's Apparel,41,106,"$4,346","$2,129.54",49.00%,Online
Sports Direct,1197831,08-Apr-21,South,Tennessee,Knoxville,Women's Apparel,38,202,"$7,676","$5,142.92",67.00%,Online
Sports Direct,1197831,09-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,36,217,"$7,812","$3,984.12",51.00%,Online
Sports Direct,1197831,10-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,42,202,"$8,484","$4,326.84",51.00%,Online
Sports Direct,1197831,11-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,36,169,"$6,084","$3,102.84",51.00%,Online
Sports Direct,1197831,12-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,36,174,"$6,264","$3,821.04",61.00%,Online
Sports Direct,1197831,13-Apr-21,South,Tennessee,Knoxville,Men's Apparel,43,145,"$6,235","$2,992.8",48.00%,Online
Sports Direct,1197831,14-Apr-21,South,Tennessee,Knoxville,Women's Apparel,49,236,"$11,564","$7,516.6",65.00%,Online
Sports Direct,1197831,15-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,36,215,"$7,740","$4,411.8",57.00%,Online
Sports Direct,1197831,16-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,43,206,"$8,858","$5,137.64",58.00%,Online
Sports Direct,1197831,17-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,36,263,"$9,468","$5,680.8",60.00%,Online
Sports Direct,1197831,18-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,37,161,"$5,957","$3,872.05",65.00%,Online
Sports Direct,1197831,19-Apr-21,South,Tennessee,Knoxville,Men's Apparel,43,165,"$7,095","$3,760.35",53.00%,Online
Sports Direct,1197831,20-Apr-21,South,Tennessee,Knoxville,Women's Apparel,52,223,"$11,596","$8,117.2",70.00%,Online
Sports Direct,1197831,21-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,41,233,"$9,553","$5,445.21",57.00%,Online
Sports Direct,1197831,22-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,54,233,"$12,582","$7,171.74",57.00%,Online
Sports Direct,1197831,23-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,46,285,"$13,110","$7,866",60.00%,Online
Sports Direct,1197831,24-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,42,133,"$5,586","$3,854.34",69.00%,Online
Sports Direct,1197831,25-Apr-21,South,Tennessee,Knoxville,Men's Apparel,49,133,"$6,517","$3,454.01",53.00%,Online
Sports Direct,1197831,26-Apr-21,South,Tennessee,Knoxville,Women's Apparel,53,181,"$9,593","$6,811.03",71.00%,Online
Sports Direct,1197831,27-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,49,182,"$8,918","$5,350.8",60.00%,Online
Sports Direct,1197831,28-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,47,169,"$7,943","$4,765.8",60.00%,Online
Sports Direct,1197831,29-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,54,182,"$9,828","$5,798.52",59.00%,Online
Sports Direct,1197831,30-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,53,100,"$5,300","$3,710",70.00%,Online
Sports Direct,1197831,01-May-21,South,Tennessee,Knoxville,Men's Apparel,47,120,"$5,640","$2,876.4",51.00%,Online
Sports Direct,1197831,02-May-21,South,Tennessee,Knoxville,Women's Apparel,42,163,"$6,846","$5,066.04",74.00%,Online
Sports Direct,1197831,03-May-21,South,Tennessee,Knoxville,Men's Street Footwear,33,173,"$5,709","$3,254.13",57.00%,Online
Sports Direct,1197831,04-May-21,South,Tennessee,Knoxville,Men's Athletic Footwear,32,150,"$4,800","$2,880",60.00%,Online
Sports Direct,1197831,05-May-21,South,Tennessee,Knoxville,Women's Street Footwear,36,147,"$5,292","$3,069.36",58.00%,Online
Sports Direct,1197831,06-May-21,South,Tennessee,Knoxville,Women's Athletic Footwear,38,98,"$3,724","$2,606.8",70.00%,Online
Sports Direct,1197831,07-May-21,South,Tennessee,Knoxville,Men's Apparel,32,88,"$2,816","$1,436.16",51.00%,Online
Sports Direct,1197831,08-May-21,South,Tennessee,Knoxville,Women's Apparel,43,131,"$5,633","$3,999.43",71.00%,Online
Sports Direct,1197831,09-May-21,South,Tennessee,Knoxville,Men's Street Footwear,29,196,"$5,684","$3,183.04",56.00%,Online
Sports Direct,1197831,10-May-21,South,Tennessee,Knoxville,Men's Athletic Footwear,29,189,"$5,481","$3,069.36",56.00%,Online
Sports Direct,1197831,11-May-21,South,Tennessee,Knoxville,Women's Street Footwear,50,174,"$8,700","$4,872",56.00%,Online
Sports Direct,1197831,12-May-21,South,Tennessee,Knoxville,Women's Athletic Footwear,52,133,"$6,916","$4,772.04",69.00%,Online
Sports Direct,1197831,13-May-21,South,Tennessee,Knoxville,Men's Apparel,51,113,"$5,763","$3,054.39",53.00%,Online
Sports Direct,1197831,14-May-21,South,Tennessee,Knoxville,Women's Apparel,59,169,"$9,971","$7,079.41",71.00%,Online
Sports Direct,1197831,15-May-21,South,Tennessee,Knoxville,Men's Street Footwear,53,200,"$10,600","$6,148",58.00%,Online
Sports Direct,1197831,16-May-21,South,Tennessee,Knoxville,Men's Athletic Footwear,51,240,"$12,240","$6,732",55.00%,Online
Sports Direct,1197831,17-May-21,South,Tennessee,Knoxville,Women's Street Footwear,54,210,"$11,340","$6,237",55.00%,Online
Sports Direct,1197831,18-May-21,South,Tennessee,Knoxville,Women's Athletic Footwear,54,149,"$8,046","$5,551.74",69.00%,Online
Sports Direct,1197831,19-May-21,South,Tennessee,Knoxville,Men's Apparel,50,140,"$7,000","$3,500",50.00%,Online
Sports Direct,1197831,20-May-21,South,Tennessee,Knoxville,Women's Apparel,61,225,"$13,725","$10,156.5",74.00%,Online
Sports Direct,1197831,14-Mar-21,South,Tennessee,Knoxville,Men's Apparel,40,350,"$1,40,000","$42,000",30.00%,Outlet
Sports Direct,1197831,15-Mar-21,South,Tennessee,Knoxville,Women's Apparel,35,500,"$1,75,000","$87,500",50.00%,Outlet
Sports Direct,1197831,16-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,25,650,"$1,62,500","$56,875",35.00%,Outlet
Sports Direct,1197831,17-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,35,625,"$2,18,750","$76,562.5",35.00%,Outlet
Sports Direct,1197831,18-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,35,450,"$1,57,500","$55,125",35.00%,Outlet
Sports Direct,1197831,19-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,35,400,"$1,40,000","$63,000",45.00%,Outlet
Sports Direct,1197831,20-Mar-21,South,Tennessee,Knoxville,Men's Apparel,40,275,"$1,10,000","$33,000",30.00%,Outlet
Sports Direct,1197831,21-Mar-21,South,Tennessee,Knoxville,Women's Apparel,35,475,"$1,66,250","$83,125",50.00%,Outlet
Sports Direct,1197831,22-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,30,650,"$1,95,000","$78,000",40.00%,Outlet
Sports Direct,1197831,23-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,40,650,"$2,60,000","$1,04,000",40.00%,Outlet
Sports Direct,1197831,24-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,30,475,"$1,42,500","$57,000",40.00%,Outlet
Sports Direct,1197831,25-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,35,375,"$1,31,250","$65,625",50.00%,Outlet
Sports Direct,1197831,26-Mar-21,South,Tennessee,Knoxville,Men's Apparel,40,275,"$1,10,000","$38,500",35.00%,Outlet
Sports Direct,1197831,27-Mar-21,South,Tennessee,Knoxville,Women's Apparel,35,425,"$1,48,750","$81,812.5",55.00%,Outlet
Sports Direct,1197831,28-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,20,675,"$1,35,000","$54,000",40.00%,Outlet
Sports Direct,1197831,29-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,25,675,"$1,68,750","$67,500",40.00%,Outlet
Sports Direct,1197831,30-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,20,500,"$1,00,000","$40,000",40.00%,Outlet
Sports Direct,1197831,31-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,25,400,"$1,00,000","$50,000",50.00%,Outlet
Sports Direct,1197831,01-Apr-21,South,Tennessee,Knoxville,Men's Apparel,30,300,"$90,000","$31,500",35.00%,Outlet
Sports Direct,1197831,02-Apr-21,South,Tennessee,Knoxville,Women's Apparel,25,575,"$1,43,750","$79,062.5",55.00%,Outlet
Sports Direct,1197831,03-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,15,725,"$1,08,750","$43,500",40.00%,Outlet
Sports Direct,1197831,04-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,25,750,"$1,87,500","$75,000",40.00%,Outlet
Sports Direct,1197831,05-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,20,600,"$1,20,000","$48,000",40.00%,Outlet
Sports Direct,1197831,06-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,30,525,"$1,57,500","$78,750",50.00%,Outlet
Sports Direct,1197831,07-Apr-21,South,Tennessee,Knoxville,Men's Apparel,45,425,"$1,91,250","$66,937.5",35.00%,Outlet
Sports Direct,1197831,08-Apr-21,South,Tennessee,Knoxville,Women's Apparel,40,775,"$3,10,000","$1,70,500",55.00%,Outlet
Sports Direct,1197831,09-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,40,775,"$3,10,000","$1,24,000",40.00%,Outlet
Sports Direct,1197831,10-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,45,775,"$3,48,750","$1,39,500",40.00%,Outlet
Sports Direct,1197831,11-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,40,650,"$2,60,000","$1,04,000",40.00%,Outlet
Sports Direct,1197831,12-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,40,600,"$2,40,000","$1,20,000",50.00%,Outlet
Sports Direct,1197831,13-Apr-21,South,Tennessee,Knoxville,Men's Apparel,45,500,"$2,25,000","$78,750",35.00%,Outlet
Sports Direct,1197831,14-Apr-21,South,Tennessee,Knoxville,Women's Apparel,50,875,"$4,37,500","$2,40,625",55.00%,Outlet
Sports Direct,1197831,15-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,40,825,"$3,30,000","$1,48,500",45.00%,Outlet
Sports Direct,1197831,16-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,45,825,"$3,71,250","$1,67,062.5",45.00%,Outlet
Sports Direct,1197831,17-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,40,975,"$3,90,000","$1,75,500",45.00%,Outlet
Sports Direct,1197831,18-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,40,575,"$2,30,000","$1,26,500",55.00%,Outlet
Sports Direct,1197831,19-Apr-21,South,Tennessee,Knoxville,Men's Apparel,45,550,"$2,47,500","$99,000",40.00%,Outlet
Sports Direct,1197831,20-Apr-21,South,Tennessee,Knoxville,Women's Apparel,55,825,"$4,53,750","$2,72,250",60.00%,Outlet
Sports Direct,1197831,21-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,45,775,"$3,48,750","$1,56,937.5",45.00%,Outlet
Sports Direct,1197831,22-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,55,775,"$4,26,250","$1,91,812.5",45.00%,Outlet
Sports Direct,1197831,23-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,50,950,"$4,75,000","$2,13,750",45.00%,Outlet
Sports Direct,1197831,24-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,45,475,"$2,13,750","$1,17,562.5",55.00%,Outlet
Sports Direct,1197831,25-Apr-21,South,Tennessee,Knoxville,Men's Apparel,50,475,"$2,37,500","$95,000",40.00%,Outlet
Sports Direct,1197831,26-Apr-21,South,Tennessee,Knoxville,Women's Apparel,55,725,"$3,98,750","$2,39,250",60.00%,Outlet
Sports Direct,1197831,27-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,50,675,"$3,37,500","$1,51,875",45.00%,Outlet
Sports Direct,1197831,28-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,50,625,"$3,12,500","$1,40,625",45.00%,Outlet
Sports Direct,1197831,29-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,55,675,"$3,71,250","$1,67,062.5",45.00%,Outlet
Sports Direct,1197831,30-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,55,400,"$2,20,000","$1,21,000",55.00%,Outlet
Sports Direct,1197831,01-May-21,South,Tennessee,Knoxville,Men's Apparel,50,400,"$2,00,000","$80,000",40.00%,Outlet
Sports Direct,1197831,02-May-21,South,Tennessee,Knoxville,Women's Apparel,45,625,"$2,81,250","$1,68,750",60.00%,Outlet
Sports Direct,1197831,03-May-21,South,Tennessee,Knoxville,Men's Street Footwear,35,575,"$2,01,250","$90,562.5",45.00%,Outlet
Sports Direct,1197831,04-May-21,South,Tennessee,Knoxville,Men's Athletic Footwear,35,575,"$2,01,250","$90,562.5",45.00%,Outlet
Sports Direct,1197831,05-May-21,South,Tennessee,Knoxville,Women's Street Footwear,40,525,"$2,10,000","$94,500",45.00%,Outlet
Sports Direct,1197831,06-May-21,South,Tennessee,Knoxville,Women's Athletic Footwear,40,375,"$1,50,000","$82,500",55.00%,Outlet
Sports Direct,1197831,07-May-21,South,Tennessee,Knoxville,Men's Apparel,35,350,"$1,22,500","$49,000",40.00%,Outlet
Sports Direct,1197831,08-May-21,South,Tennessee,Knoxville,Women's Apparel,45,525,"$2,36,250","$1,41,750",60.00%,Outlet
Sports Direct,1197831,09-May-21,South,Tennessee,Knoxville,Men's Street Footwear,30,675,"$2,02,500","$91,125",45.00%,Outlet
Sports Direct,1197831,10-May-21,South,Tennessee,Knoxville,Men's Athletic Footwear,30,675,"$2,02,500","$91,125",45.00%,Outlet
Sports Direct,1197831,11-May-21,South,Tennessee,Knoxville,Women's Street Footwear,55,600,"$3,30,000","$1,48,500",45.00%,Outlet
Sports Direct,1197831,12-May-21,South,Tennessee,Knoxville,Women's Athletic Footwear,55,475,"$2,61,250","$1,43,687.5",55.00%,Outlet
Sports Direct,1197831,13-May-21,South,Tennessee,Knoxville,Men's Apparel,55,450,"$2,47,500","$99,000",40.00%,Outlet
Sports Direct,1197831,14-May-21,South,Tennessee,Knoxville,Women's Apparel,65,650,"$4,22,500","$2,53,500",60.00%,Outlet
Sports Direct,1197831,15-May-21,South,Tennessee,Knoxville,Men's Street Footwear,55,800,"$4,40,000","$1,98,000",45.00%,Outlet
Sports Direct,1197831,16-May-21,South,Tennessee,Knoxville,Men's Athletic Footwear,55,800,"$4,40,000","$1,98,000",45.00%,Outlet
Sports Direct,1197831,17-May-21,South,Tennessee,Knoxville,Women's Street Footwear,60,700,"$4,20,000","$1,89,000",45.00%,Outlet
Sports Direct,1197831,18-May-21,South,Tennessee,Knoxville,Women's Athletic Footwear,60,550,"$3,30,000","$1,81,500",55.00%,Outlet
Sports Direct,1197831,19-May-21,South,Tennessee,Knoxville,Men's Apparel,55,500,"$2,75,000","$1,10,000",40.00%,Outlet
Sports Direct,1197831,20-May-21,South,Tennessee,Knoxville,Women's Apparel,65,750,"$4,87,500","$2,92,500",60.00%,Outlet
Sports Direct,1197831,14-Mar-21,South,Tennessee,Knoxville,Men's Apparel,30,123,"$3,690","$1,254.6",34.00%,Outlet
Sports Direct,1197831,15-Mar-21,South,Tennessee,Knoxville,Women's Apparel,24,170,"$4,080","$2,162.4",53.00%,Outlet
Sports Direct,1197831,16-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,18,202,"$3,636","$1,345.32",37.00%,Outlet
Sports Direct,1197831,17-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,23,219,"$5,037","$1,964.43",39.00%,Outlet
Sports Direct,1197831,18-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,23,140,"$3,220","$1,255.8",39.00%,Outlet
Sports Direct,1197831,19-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,28,128,"$3,584","$1,756.16",49.00%,Outlet
Sports Direct,1197831,20-Mar-21,South,Tennessee,Knoxville,Men's Apparel,29,94,"$2,726",$872.32,32.00%,Outlet
Sports Direct,1197831,21-Mar-21,South,Tennessee,Knoxville,Women's Apparel,28,143,"$4,004","$2,242.24",56.00%,Outlet
Sports Direct,1197831,22-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,20,221,"$4,420","$1,900.6",43.00%,Outlet
Sports Direct,1197831,23-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,31,195,"$6,045","$2,841.15",47.00%,Outlet
Sports Direct,1197831,24-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,22,166,"$3,652","$1,570.36",43.00%,Outlet
Sports Direct,1197831,25-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,25,124,"$3,100","$1,736",56.00%,Outlet
Sports Direct,1197831,26-Mar-21,South,Tennessee,Knoxville,Men's Apparel,27,88,"$2,376",$974.16,41.00%,Outlet
Sports Direct,1197831,27-Mar-21,South,Tennessee,Knoxville,Women's Apparel,25,145,"$3,625","$2,211.25",61.00%,Outlet
Sports Direct,1197831,28-Mar-21,South,Tennessee,Knoxville,Men's Street Footwear,13,203,"$2,639","$1,187.55",45.00%,Outlet
Sports Direct,1197831,29-Mar-21,South,Tennessee,Knoxville,Men's Athletic Footwear,17,203,"$3,451","$1,449.42",42.00%,Outlet
Sports Direct,1197831,30-Mar-21,South,Tennessee,Knoxville,Women's Street Footwear,15,170,"$2,550","$1,122",44.00%,Outlet
Sports Direct,1197831,31-Mar-21,South,Tennessee,Knoxville,Women's Athletic Footwear,20,128,"$2,560","$1,433.6",56.00%,Outlet
Sports Direct,1197831,01-Apr-21,South,Tennessee,Knoxville,Men's Apparel,20,105,"$2,100",$798,38.00%,Outlet
Sports Direct,1197831,02-Apr-21,South,Tennessee,Knoxville,Women's Apparel,18,196,"$3,528","$2,152.08",61.00%,Outlet
Sports Direct,1197831,03-Apr-21,South,Tennessee,Knoxville,Men's Street Footwear,12,247,"$2,964","$1,333.8",45.00%,Outlet
Sports Direct,1197831,04-Apr-21,South,Tennessee,Knoxville,Men's Athletic Footwear,20,240,"$4,800","$2,112",44.00%,Outlet
Sports Direct,1197831,05-Apr-21,South,Tennessee,Knoxville,Women's Street Footwear,14,204,"$2,856","$1,313.76",46.00%,Outlet
Sports Direct,1197831,06-Apr-21,South,Tennessee,Knoxville,Women's Athletic Footwear,20,179,"$3,580","$1,933.2",54.00%,Outlet
Sports Direct,1197831,07-Apr-21,South,Tennessee,Knoxville,Men's Apparel,33,132,"$4,356","$1,785.96",41.00%,Outlet
